Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Substance use disorders,Type of renewable technology,Severity of price levels,Sex,Deviation Level,Mountain Elevation,Parliamentary committees,Mode of transportation,Level_of_government,Fiscal intervention stage,Type of support,Type of speed,Policy instruments,Policy Domains,Counterpart,Type of skill,Education level,Type of waste treatment,Location,Food Waste Sector,Reporting Type,Freq,Type of product,Cause of death,Report Ordinal,Government_Name,Observation Status,Type of occupation,Name of non-communicable disease,Grounds of discrimination,Units,Level/Status,Age,Disability status,Frequency of Chlorophyll-a concentration,Activity,Nature,Sampling Stations,Cities,Level of requirement,Quantile,IHR Capacity,Hazard type,Migratory status,Population Group,Name of international institution
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),90,Solomon Islands,2005,17,2005,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),90,Solomon Islands,2012,12,2012,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),132,Cabo Verde,2001,19,2001,,,,,World Bank's Poverty and Inequality Platform,,Based on data from IDRF. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),132,Cabo Verde,2007,17,2007,,,,,World Bank's Poverty and Inequality Platform,,Based on data from QUIBB. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),132,Cabo Verde,2015,16,2015,,,,,World Bank's Poverty and Inequality Platform,,Based on data from IDRF. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),174,Comoros,2004,17,2004,,,,,World Bank's Poverty and Inequality Platform,,Based on data from EIM. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),174,Comoros,2014,19,2014,,,,,World Bank's Poverty and Inequality Platform,,Based on data from EESIC. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2000,21,2000,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2001,21,2001,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2002,21,2002,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2003,20,2003,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2004,20,2004,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2005,20,2005,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2006,21,2006,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2007,19,2007,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2008,19,2008,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2009,19,2009,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2010,19,2010,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2011,18,2011,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2012,17,2012,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2013,18,2013,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2014,18,2014,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2015,18,2015,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2016,19,2016,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENFT. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2017,14,2017,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ECNFT-Q03. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2018,14,2018,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ECNFT-Q03. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2019,14,2019,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ECNFT-Q03. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),214,Dominican Republic,2020,14,2020,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ECNFT-Q03. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),242,Fiji,2002,13,2002,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),242,Fiji,2008,12,2008,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),242,Fiji,2013,9,2013,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),242,Fiji,2019,9,2019,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),296,Kiribati,2006,14,2006,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),296,Kiribati,2019,6,2019,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),332,Haiti,2012,18,2012,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ECVMAS. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),388,Jamaica,2002,17,2002,,,,,World Bank's Poverty and Inequality Platform,,Based on data from SLC. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),388,Jamaica,2004,16,2004,,,,,World Bank's Poverty and Inequality Platform,,Based on data from SLC. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),462,Maldives,2002,10,2002,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),462,Maldives,2009,15,2009,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),462,Maldives,2016,10,2016,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),462,Maldives,2019,8,2019,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),480,Mauritius,2006,10,2006,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HBS. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),480,Mauritius,2012,11,2012,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HBS. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),480,Mauritius,2017,11,2017,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HBS. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),520,Nauru,2012,12,2012,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),548,Vanuatu,2010,13,2010,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),548,Vanuatu,2019,13,2019,,,,,World Bank's Poverty and Inequality Platform,,Based on data from NSDP. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),583,Micronesia (Federated States of),2005,19,2005,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),583,Micronesia (Federated States of),2013,16,2013,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),584,Marshall Islands,2019,11,2019,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),598,Papua New Guinea,2009,20,2009,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),624,Guinea-Bissau,2002,11,2002,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ILAP-I. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),624,Guinea-Bissau,2010,17,2010,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ILAP-II. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),624,Guinea-Bissau,2018,9,2018,,,,,World Bank's Poverty and Inequality Platform,,Based on data from EHCVM. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),626,Timor-Leste,2001,12,2001,,,,,World Bank's Poverty and Inequality Platform,,Based on data from TLSS. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),626,Timor-Leste,2007,5,2007,,,,,World Bank's Poverty and Inequality Platform,,Based on data from TLSLS. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),626,Timor-Leste,2014,5,2014,,,,,World Bank's Poverty and Inequality Platform,,Based on data from TLSLS. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),662,Saint Lucia,2016,23,2016,,,,,World Bank's Poverty and Inequality Platform,,Based on data from SLC-HBS. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),678,Sao Tome and Principe,2000,11,2000,,,,,World Bank's Poverty and Inequality Platform,,Based on data from IOF. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),678,Sao Tome and Principe,2010,9,2010,,,,,World Bank's Poverty and Inequality Platform,,Based on data from IOF. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),678,Sao Tome and Principe,2017,13,2017,,,,,World Bank's Poverty and Inequality Platform,,Based on data from IOF. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),690,Seychelles,2013,13,2013,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HBS. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),690,Seychelles,2018,14,2018,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HBS. Estimated from unit-record income data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),776,Tonga,2000,16,2000,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),776,Tonga,2009,14,2009,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),776,Tonga,2015,13,2015,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),798,Tuvalu,2010,14,2010,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),882,Samoa,2002,13,2002,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),882,Samoa,2008,12,2008,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),882,Samoa,2013,11,2013,,,,,World Bank's Poverty and Inequality Platform,,Based on data from HIES. Estimated from unit-record consumption data. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,,,G,,,,B50,,,,,
10,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",192,Cuba,2019,0.55,2019,,,,,National Statistical Office - Multiple Indicator Cluster Surveys (MICS6),,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 8849 women and 3700 men. Discrimination grounds (7): sex, age, colour, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ",,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,RELIGION,PERCENT,,,_T,,,E,,,,,,,,,
