Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Substance use disorders,Type of renewable technology,Severity of price levels,Sex,Deviation Level,Mountain Elevation,Parliamentary committees,Mode of transportation,Level_of_government,Fiscal intervention stage,Type of support,Type of speed,Policy instruments,Policy Domains,Counterpart,Type of skill,Education level,Type of waste treatment,Location,Food Waste Sector,Reporting Type,Freq,Type of product,Cause of death,Report Ordinal,Government_Name,Observation Status,Type of occupation,Name of non-communicable disease,Grounds of discrimination,Units,Level/Status,Age,Disability status,Frequency of Chlorophyll-a concentration,Activity,Nature,Sampling Stations,Cities,Level of requirement,Quantile,IHR Capacity,Hazard type,Migratory status,Population Group,Name of international institution
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",28,Antigua and Barbuda,2018,294491,2018,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",28,Antigua and Barbuda,2019,180927,2019,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",28,Antigua and Barbuda,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",28,Antigua and Barbuda,2019,24200000,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",28,Antigua and Barbuda,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",28,Antigua and Barbuda,2020,27000000,2020,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",28,Antigua and Barbuda,2020,94625,2020,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",44,Bahamas,2017,173580,2017,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",44,Bahamas,2018,0,2018,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",44,Bahamas,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",44,Bahamas,2018,408903281,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",44,Bahamas,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",44,Bahamas,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",44,Bahamas,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",44,Bahamas,2019,111800000,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",44,Bahamas,2019,0,2019,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",44,Bahamas,2020,0,2020,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",44,Bahamas,2020,124000000,2020,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",52,Barbados,2018,102517672,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",52,Barbados,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",52,Barbados,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",52,Barbados,2019,30600000,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",52,Barbados,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",52,Barbados,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",52,Barbados,2020,35000000,2020,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",84,Belize,2017,3746059,2017,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",84,Belize,2018,224598167,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",84,Belize,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",84,Belize,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",84,Belize,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",84,Belize,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",84,Belize,2019,442400000,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",84,Belize,2020,0,2020,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",84,Belize,2020,434000000,2020,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",90,Solomon Islands,2017,3842516,2017,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",90,Solomon Islands,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",90,Solomon Islands,2018,384254,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",90,Solomon Islands,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",90,Solomon Islands,2018,3842516,2018,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",90,Solomon Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",90,Solomon Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",90,Solomon Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",90,Solomon Islands,2020,0,2020,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",90,Solomon Islands,2020,0,2020,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",92,British Virgin Islands,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",92,British Virgin Islands,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",92,British Virgin Islands,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",92,British Virgin Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",92,British Virgin Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",92,British Virgin Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",132,Cabo Verde,2017,0,2017,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",132,Cabo Verde,2018,48636,2018,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",132,Cabo Verde,2018,198054031,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",132,Cabo Verde,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",132,Cabo Verde,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",132,Cabo Verde,2019,32600000,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",132,Cabo Verde,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",132,Cabo Verde,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",132,Cabo Verde,2019,49965,2019,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",132,Cabo Verde,2020,31316,2020,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",132,Cabo Verde,2020,36000000,2020,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",174,Comoros,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",174,Comoros,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",174,Comoros,2018,861101,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",174,Comoros,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",174,Comoros,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",174,Comoros,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",174,Comoros,2020,0,2020,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",184,Cook Islands,2017,148293,2017,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",184,Cook Islands,2018,148293,2018,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",184,Cook Islands,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",184,Cook Islands,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",184,Cook Islands,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",184,Cook Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",184,Cook Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",184,Cook Islands,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,RAI,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",184,Cook Islands,2020,0,2020,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",192,Cuba,2017,47760140,2017,,,,,ICAO,,,,,,,,,,AIR,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,C,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",192,Cuba,2018,10478969434,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,ROA,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",192,Cuba,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,,,,,,,,IWW,,,,,,,,,,,,,G,,,,,,,,,,T_KM,,,,,,M,,,,,,,,,
