Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Substance use disorders,Type of renewable technology,Severity of price levels,Sex,Deviation Level,Mountain Elevation,Parliamentary committees,Mode of transportation,Level_of_government,Fiscal intervention stage,Type of support,Type of speed,Policy instruments,Policy Domains,Counterpart,Type of skill,Education level,Type of waste treatment,Location,Food Waste Sector,Reporting Type,Freq,Type of product,Cause of death,Report Ordinal,Government_Name,Observation Status,Type of occupation,Name of non-communicable disease,Grounds of discrimination,Units,Level/Status,Age,Disability status,Frequency of Chlorophyll-a concentration,Activity,Nature,Sampling Stations,Cities,Level of requirement,Quantile,IHR Capacity,Hazard type,Migratory status,Population Group,Name of international institution
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),214,Dominican Republic,2000,21.0,2000,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),214,Dominican Republic,2005,17.6,2005,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),214,Dominican Republic,2010,14.8,2010,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),214,Dominican Republic,2014,12.1,2014,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),214,Dominican Republic,2016,14.8,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),214,Dominican Republic,2018,14.8,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),242,Fiji,2016,10.8,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),242,Fiji,2018,11.2,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),308,Grenada,2005,6.0,2005,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),308,Grenada,2014,6.0,2014,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),308,Grenada,2018,6.0,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),328,Guyana,2005,33.7,2005,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),328,Guyana,2010,33.2,2010,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),328,Guyana,2014,33.1,2014,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),328,Guyana,2016,32.6,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),328,Guyana,2018,31.1,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),332,Haiti,2000,93.4,2000,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),332,Haiti,2005,70.1,2005,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),332,Haiti,2010,70.1,2010,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),332,Haiti,2014,74.4,2014,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),332,Haiti,2016,65.9,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),332,Haiti,2018,65.9,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),388,Jamaica,2005,60.5,2005,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),388,Jamaica,2014,60.5,2014,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),388,Jamaica,2016,59.8,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),388,Jamaica,2018,57.1,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),462,Maldives,2016,32.1,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),462,Maldives,2018,30.1,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),624,Guinea-Bissau,2005,83.1,2005,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),624,Guinea-Bissau,2014,82.3,2014,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),624,Guinea-Bissau,2016,78.9,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),624,Guinea-Bissau,2018,74.4,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),626,Timor-Leste,2016,34.0,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),626,Timor-Leste,2018,33.4,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),662,Saint Lucia,2005,11.9,2005,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),662,Saint Lucia,2014,11.9,2014,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),662,Saint Lucia,2016,11.9,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),662,Saint Lucia,2018,11.2,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),678,Sao Tome and Principe,2014,86.6,2014,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),678,Sao Tome and Principe,2016,86.6,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),678,Sao Tome and Principe,2018,85.7,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),740,Suriname,2005,3.9,2005,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),740,Suriname,2014,7.3,2014,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),740,Suriname,2016,5.9,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),740,Suriname,2018,5.9,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),780,Trinidad and Tobago,2005,24.7,2005,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),780,Trinidad and Tobago,2014,24.7,2014,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),780,Trinidad and Tobago,2016,5.4,2016,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.1,11.1.1,EN_LND_SLUM,Proportion of urban population living in slums (%),780,Trinidad and Tobago,2018,5.4,2018,,,,,United Nations Human Settlements Programme (UN-HABITAT),,,,,,,,,,,,,,,,,,,,,URBAN,,G,,,,,,,,,,PERCENT,,,,,,NA,,,,,,,,,
11,11.4,11.4.1,GB_XPD_CULNAT_PB,"Total expenditure per capita spent on cultural and natural heritage, public (PPP, constant 2017 United States dollars)",480,Mauritius,2019,11.04,Fiscal year (1 Jul 2018 - 30 Jun 2019),,,,2017,UNESCO Institute for Statistics (UIS) Survey on expenditure on cultural and natural heritage (Indicator SDG 11.4.1),,"Due to the use of UN Population data, figures do not correspond with official national data. Fiscal year (1 Jul 2018 - 30 Jun 2019)",,,,,,,,,_T,,,,,,,,,,,,G,,,,,,,,,,CON_PPP_USD,,,,,,CA,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),16,American Samoa,2009,0,2009,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),16,American Samoa,2014,0,2014,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),16,American Samoa,2015,0,2015,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),16,American Samoa,2018,3800,2018,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),16,American Samoa,2019,12,2019,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),16,American Samoa,2020,232,2020,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),28,Antigua and Barbuda,2005,210,2005,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),28,Antigua and Barbuda,2008,8352,2008,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),28,Antigua and Barbuda,2009,7,2009,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),28,Antigua and Barbuda,2010,1933,2010,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),28,Antigua and Barbuda,2011,6,2011,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),28,Antigua and Barbuda,2012,52,2012,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),28,Antigua and Barbuda,2013,1276,2013,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),28,Antigua and Barbuda,2014,37,2014,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),28,Antigua and Barbuda,2017,0,2017,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),28,Antigua and Barbuda,2020,870,2020,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),52,Barbados,2005,153,2005,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
11,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),52,Barbados,2006,133,2006,,,,,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,,
